User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude
User_83,2025-12-03 21:38:08,0.309,1.0,Driving,Ligeris,7,2way,1.0,30,3G,-112,29.0,-11.0,0.0035339195629509,37.142374,21.805860151239877
User_83,2025-12-03 21:54:54,0.309,1.0,Driving,Zep,Speeding,4way,0.0,90,5G,-93,-123.0,0.0,0.0098500701580109,40.27888246330217,21.753207156241128
User_45,2025-12-03 22:56:25,0.285,0.9463,Running,Ligeris,Driving_Under_Influence,2way,1.0,50,WiFi,-67,67.0,-23.0,0.0073383342363348,40.3048785407362,21.80726546510124
User_46,2025-12-03 23:01:03,0.519,0.5641,Driving,Center,Driving_Under_Influence,1way,0.0,70,4G,-110,66.0,7.0,0.0073989062630563,42.327167,21.80709274505525
User_05,2025-12-03 23:24:34,0.743,0.9697,Walking,Zep,9,1way,0.0,90,WiFi,-51,43.0,9.0,0.0019132350924641,40.27811942381271,21.753125730943317
User_67,2025-12-04 01:27:23,0.529,0.8856,Driving,Spinari,Speeding,2way,0.0,90,3G,-100,69.0,-21.0,0.0063019019071747,40.321341229464785,21.78973531514149
User_55,2025-12-04 02:19:41,0.447,1.0,Walking,Zep,Driving_Under_Influence,2way,1.0,30,3G,-81,75.0,0.0,0.0077269807853592,40.2793442723788,23.821876
User_83,2025-12-04 02:34:54,0.309,1.0,Running,Koila,Reckless_Driving,2way,0.0,Illegal_Parking,3G,-110,97.0,6.0,0.0040890355276268,40.32184647958489,21.791512920542143
User_03,2025-12-04 03:37:39,0.46,0.7034,Swimming,Koila,Speeding,2way,2.0,70,WiFi,-72,21.0,-4.0,0.0033979129164192,40.321537234820674,21.789305646867675
User_43,2025-12-04 03:51:22,0.416,0.8337,Walking,Center,Speeding,2way,0.0,30,4G,-77,43.0,-8.0,0.0095911398950304,40.278014665920466,21.75336115462519
User_10,2025-12-04 04:13:52,0.315,1.0,Driving,Koila,Reckless_Driving,1way,0.0,90,WiFi,-87,-122.0,-7.0,0.0086506658558833,40.322549698304016,21.792607930823877
User_37,2025-12-04 04:29:19,0.306,0.9504,Walking,Spinari,Speeding,2way,0.0,90,3G,-95,20.0,-17.0,0.0016286897777156,40.30596288956048,21.807161159373024
User_41,2025-12-04 05:14:52,0.628,0.8361,Walking,Ligeris,Reckless_Driving,6way,2.0,60,WiFi,-55,-31.0,-3.0,0.0099271171400189,40.30669359250138,21.807682076768916
User_16,2025-12-04 05:32:29,0.513,0.8807,Running,Koila,Driving_Under_Influence,2way,160.0,10,WiFi,-90,82.0,13.0,0.0087176211969615,40.32282182063999,21.79152664346977
User_58,2025-12-04 06:19:07,0.465,0.708,Running,Ligeris,Driving_Under_Influence,1way,150.0,30,WiFi,-90,35.0,-7.0,0.0064356244709841,40.3068300189051,22.381797
User_78,2025-12-04 07:22:56,0.347,0.9136,Driving,Ligeris,Reckless_Driving,2way,4.0,60,3G,-109,30.0,-7.0,0.049,40.306347598872954,21.807729004450582
User_95,2025-12-04 08:53:12,0.545,0.9489,Driving,Ligeris,Reckless_Driving,4way,0.0,30,4G,-76,62.0,-22.0,0.0078189461232073,40.30646150241955,21.809546565366016
User_57,2025-12-04 09:37:14,0.372,0.7872,Driving,Spinari,Driving_Under_Influence,1way,0.0,30,3G,-102,16.0,-3.0,0.0040394010930702,40.278894820063186,21.75516506864953
User_77,2025-12-04 09:53:38,0.428,0.6925,Walking,Ligeris,Driving_Under_Influence,4way,1.0,60,WiFi,-68,1.0,2.0,0.0018511983507452,40.30487645990131,19.026289
User_54,2025-12-04 10:25:28,0.327,0.9499,Running,Zep,Reckless_Driving,6way,0.0,90,3G,-117,62.0,-23.0,0.003592238515854,40.27954488604605,21.753224201185347
User_22,2025-12-04 11:01:16,0.413,0.5641,Running,Ligeris,Reckless_Driving,2way,2.0,90,5G,-77,84.0,16.0,0.002605984893703,41.27707,21.806610903486717
User_26,2025-12-04 11:26:13,0.408,0.9235,Driving,Zep,Reckless_Driving,2way,0.0,70,4G,-86,23.0,23.0,0.0023683725408965,40.27838034808077,21.7516326565436
User_53,2025-12-04 11:51:44,0.313,0.7746,Running,Ligeris,Reckless_Driving,4way,1.0,40,4G,-97,74.0,-4.0,0.022,40.307341335561965,21.80628577134592
User_34,2025-12-04 12:12:31,0.431,0.8279,Walking,Koila,Reckless_Driving,4way,4.0,70,114,-100,88.0,11.0,0.0097713883009081,40.323631229868866,21.791942170262782
User_07,2025-12-04 12:34:18,0.625,0.7564,Flying,Zep,Driving_Under_Influence,1way,1.0,50,4G,-80,3.0,-25.0,0.0079934290962143,40.2788690764028,21.755125727811286
User_11,2025-12-04 12:44:29,0.602,0.991,Running,Koila,Reckless_Driving,2way,150.0,40,3G,-108,50.0,0.0,0.0084159091564447,40.32224754705545,21.79203891386639
User_47,2025-12-04 13:34:46,0.585,0.7822,Driving,Zep,Speeding,4way,0.0,40,4G,-95,86.0,21.0,0.0057164694220981,40.279383501480154,21.754742285811727
User_12,2025-12-04 14:45:24,0.67,1.0,Flying,Ligeris,Driving_Under_Influence,2way,0.0,80,4G,-116,14.0,0.0,0.0095583259809136,40.3061953769548,21.808371162214613
User_05,2025-12-04 17:29:21,0.743,0.9717,Walking,Spinari,Driving_Under_Influence,2way,0.0,30,104,-79,50.0,13.0,0.0040737902187376,40.32210744403364,21.791930689473016
User_84,2025-12-04 18:41:06,0.527,0.7477,Walking,Zep,Driving_Under_Influence,1way,0.0,50,4G,-101,-33.0,-11.0,0.008156188792328,40.28023454518302,21.75339318787653
User_89,2025-12-04 19:06:03,0.336,0.6881,Running,Koila,Reckless_Driving,2way,0.0,Illegal_Parking,5G,-118,41.0,5.0,0.0049320490752516,38.124331,21.792614557433097
User_86,2025-12-04 19:38:26,0.469,0.6761,Walking,Zep,Driving_Under_Influence,2way,1.0,40,WiFi,-68,-133.0,-15.0,0.0060456768620458,40.278888993419685,21.751652419388112
User_34,2025-12-04 20:06:53,0.431,0.8289,Driving,Zep,Speeding,1way,0.0,10,4G,-88,47.0,25.0,0.0088482337563395,40.27983204850253,21.75379517257011
User_64,2025-12-04 20:15:59,0.511,1.0,Walking,Zep,Reckless_Driving,4way,0.0,60,111,-66,76.0,16.0,0.0098632444808336,40.27914238823523,21.75170075431584
User_60,2025-12-04 20:54:44,0.353,1.0,Running,Center,Speeding,2way,1.0,40,WiFi,-51,-37.0,2.0,0.0060539305416695,40.30711015613861,21.80746739883585
User_36,2025-12-04 21:10:02,0.563,1.0,Driving,Zep,Driving_Under_Influence,4way,0.0,Lane_Discards,3G,-106,-34.0,-14.0,0.0066476186849288,40.28078509689005,21.752785818335617
User_97,2025-12-04 22:10:57,0.337,0.9553,Running,Koila,6,2way,0.0,90,4G,-87,64.0,11.0,0.0060969589823055,40.321852791729064,21.7918426141821
User_56,2025-12-04 23:09:50,0.374,0.6877,Walking,Zep,Reckless_Driving,4way,1.0,30,5G,-96,90.0,9.0,0.0024197956552189,42.700878,21.75462877336424
User_87,2025-12-04 23:49:34,0.709,1.0,Running,Koila,Reckless_Driving,1way,1.0,Illegal_Parking,5G,-89,13.0,19.0,0.003395289838913,40.3208835738156,21.790104613774194
User_54,2025-12-05 00:53:09,0.327,0.9509,Swimming,Zep,Driving_Under_Influence,4way,3.0,80,4G,Satellite,17.0,-4.0,0.0036931200303612,40.27977277207578,21.755552303034992
User_03,2025-12-05 01:34:19,0.568,0.7054,Running,Ligeris,8,2way,4.0,20,3G,-111,-149.0,9.0,0.0069103732616704,40.30587993032293,21.809504695083778
User_84,2025-12-05 01:46:41,0.527,0.7497,Running,Zep,Driving_Under_Influence,2way,0.0,10,5G,-76,-133.0,-9.0,0.005653142335994,40.28077357283544,21.754304207642164
User_100,2025-12-05 02:05:16,0.37,0.93,Walking,Ligeris,Reckless_Driving,2way,1.0,90,4G,-78,56.0,25.0,0.0057142697671824,40.306230115631266,21.808798563000515
User_94,2025-12-05 02:10:15,0.681,0.776,Driving,Spinari,Reckless_Driving,2way,1.0,80,3G,-108,37.0,8.0,0.0075938431658382,40.30611669067195,21.807949145141592
User_97,2025-12-05 03:20:08,0.337,0.9563,Running,Center,Driving_Under_Influence,2way,2.0,30,WiFi,-77,-157.0,5.0,0.0022275522162473,40.27998622513764,21.753424730763896
User_94,2025-12-05 05:56:03,0.681,0.777,Driving,Ligeris,Driving_Under_Influence,2way,2.0,20,4G,-91,99.0,23.0,0.0052415947140145,40.30520095064923,21.806021109549647
User_41,2025-12-05 06:24:07,0.628,0.8381,Driving,Zep,Speeding,4way,0.0,30,3G,-96,68.0,14.0,0.0034431552082134,40.27890747965685,19.67658
User_13,2025-12-05 07:48:19,0.75,0.9214,Walking,Ligeris,Driving_Under_Influence,1way,0.0,80,4G,-81,70.0,2.0,0.041,40.304724511785665,21.807238479787703
User_90,2025-12-05 08:01:50,0.525,0.7378,Driving,Koila,Driving_Under_Influence,1way,160.0,60,3G,-74,36.0,-4.0,0.0020069871401069,40.32327589866328,21.792916422946593
User_64,2025-12-05 08:18:42,0.511,1.0,Driving,Zep,Speeding,2way,1.0,80,4G,-118,2.0,16.0,0.0010259338161968,40.27913766289897,18.551226
User_21,2025-12-05 08:29:37,0.303,0.6892,Running,Koila,Reckless_Driving,6way,2.0,20,5G,Ethernet,41.0,11.0,0.0015294027439747,40.32225799872886,21.791251293237902
User_40,2025-12-05 09:56:31,0.482,1.0,Driving,Zep,Reckless_Driving,6way,1.0,70,4G,-90,70.0,-18.0,0.0067734762444729,40.27961313895299,21.75324703354439
User_33,2025-12-05 10:06:59,0.634,0.8912,Walking,Koila,Speeding,6way,1.0,30,4G,-80,4.0,15.0,0.0078998042280197,40.32199932889788,21.7896268171109
User_93,2025-12-05 11:03:48,0.588,0.6972,Walking,Zep,Reckless_Driving,4way,0.0,30,WiFi,-83,-19.0,-11.0,0.005653142335994,40.27977935334306,21.754172642653053
User_86,2025-12-05 12:00:41,0.469,0.6781,Driving,Center,Driving_Under_Influence,2way,2.0,10,4G,-95,47.0,-10.0,0.0052226281875483,40.32139860192429,21.790262878454616
User_07,2025-12-05 12:47:35,0.625,0.7584,Driving,Spinari,Reckless_Driving,2way,1.0,60,5G,-70,46.0,-13.0,0.0099990139598711,40.30600127292088,21.80689781366702
User_02,2025-12-05 13:18:04,0.529,0.9776,Running,Center,Reckless_Driving,2way,0.0,20,4G,Ethernet,57.0,13.0,0.0033428824051522,40.27905325071701,21.752748781752093
User_84,2025-12-05 13:25:39,0.527,0.7507,Walking,Zep,Driving_Under_Influence,2way,0.0,60,WiFi,-75,78.0,22.0,0.006593758809732,40.2804436604644,21.753682835309412
User_87,2025-12-05 15:43:04,0.709,1.0,Walking,Spinari,Driving_Under_Influence,4way,1.0,50,WiFi,-62,80.0,-10.0,0.0091502241857123,40.27834695966326,23.092076
User_45,2025-12-05 15:59:56,0.285,0.9503,Flying,Koila,Speeding,1way,3.0,90,4G,-102,62.0,-12.0,0.0060474917221147,42.757346,21.792267758780344
User_61,2025-12-05 16:16:20,0.546,0.7577,Driving,Koila,Driving_Under_Influence,1way,1.0,80,5G,-85,84.0,9.0,0.0036542284432179,40.32175098535123,18.312401
User_92,2025-12-05 16:40:03,0.694,0.8522,Driving,Koila,Reckless_Driving,2way,160.0,20,4G,-101,15.0,6.0,0.0043504420540029,40.32295421331004,22.994974
User_34,2025-12-05 17:33:54,0.431,0.8309,Walking,Zep,7,1way,3.0,70,5G,-83,90.0,-8.0,0.0021548651421173,40.279581837548506,21.753199866164916
User_16,2025-12-05 18:07:51,0.513,0.8837,Driving,Zep,Driving_Under_Influence,2way,1.0,50,4G,-91,21.0,9.0,0.0014141444973704,40.27969034104239,17.155529
User_18,2025-12-05 18:08:43,0.251,0.5641,Driving,Koila,Speeding,1way,0.0,70,105,-118,11.0,-3.0,0.0022358643550703,40.3222796581966,21.79080913130135
User_68,2025-12-05 20:56:02,0.472,0.7099,Driving,Zep,8,4way,0.0,70,4G,-70,1.0,5.0,0.0071977685553795,40.306230115631266,21.753729499500917
User_52,2025-12-05 21:29:43,0.544,0.7542,Swimming,Ligeris,Reckless_Driving,1way,0.0,90,3G,-98,42.0,5.0,0.0052773578963943,40.30586428334774,21.806619165710615
User_83,2025-12-05 22:19:07,0.309,1.0,Walking,Koila,Driving_Under_Influence,2way,1.0,Harassing_Driver,5G,-76,46.0,21.0,0.0019707234460041,40.32138500277816,21.79230972985788
User_05,2025-12-05 23:10:15,0.743,0.9737,Walking,Koila,Reckless_Driving,4way,1.0,70,4G,-104,39.0,-13.0,0.0051904787273391,38.896698,21.791278484809972
User_02,2025-12-06 00:11:39,0.529,0.9786,Running,Ligeris,Reckless_Driving,2way,0.0,10,5G,-75,30.0,-14.0,0.0045277182445783,40.304746883606,23.165155
User_05,2025-12-06 00:38:54,0.743,0.9747,Driving,Zep,6,1way,3.0,90,3G,-96,34.0,-14.0,0.003318021374882,40.280528358511305,17.127327
User_03,2025-12-06 00:50:42,0.568,0.7074,Swimming,Ligeris,Speeding,4way,0.0,90,117,-74,89.0,7.0,0.0012681989233369,40.3052595080243,21.806849288307664
User_82,2025-12-06 00:55:35,0.324,0.8909,Walking,Zep,7,4way,1.0,10,3G,-87,10.0,11.0,0.0082339616345435,40.28050605969969,18.596114
User_79,2025-12-06 01:02:54,0.389,0.796,Swimming,Ligeris,Reckless_Driving,2way,1.0,20,WiFi,-86,62.0,1.0,0.0089816197206995,40.306246899985986,21.807508822532245
User_95,2025-12-06 01:55:22,0.545,0.9519,Swimming,Koila,Driving_Under_Influence,4way,0.0,30,3G,-109,5.0,-7.0,0.0064851618136414,40.32124131346617,21.78991572058324
User_19,2025-12-06 01:58:31,0.745,1.0,Driving,Ligeris,Reckless_Driving,6way,1.0,10,4G,Ethernet,64.0,4.0,0.0097518205476874,40.30626921519661,21.807503193931527
User_46,2025-12-06 02:01:52,0.519,1.0,Running,Koila,Driving_Under_Influence,4way,140.0,30,3G,-79,9.0,-2.0,0.0081182830192094,40.323489367134165,21.791052895844093
User_26,2025-12-06 02:53:52,0.408,0.9265,Driving,Zep,Reckless_Driving,5way,0.0,20,5G,Ethernet,24.0,10.0,0.0028566272044536,40.280317355509624,21.75400043172375
User_41,2025-12-06 03:24:59,0.628,0.8401,Walking,Koila,Driving_Under_Influence,1way,1.0,40,5G,-99,60.0,7.0,0.046,40.32238977357574,21.791121350832604
User_80,2025-12-06 03:52:49,0.704,0.8387,Running,Ligeris,Reckless_Driving,5way,1.0,100,3G,-114,75.0,14.0,0.0043363227292221,40.30560971857928,21.805343608438488
User_74,2025-12-06 03:55:38,0.497,1.0,Driving,Koila,Driving_Under_Influence,2way,0.0,40,5G,-104,79.0,8.0,0.022,40.32252320269776,21.79062242385974
User_52,2025-12-06 04:12:30,0.544,0.7552,Walking,Koila,Reckless_Driving,1way,0.0,Lane_Discards,5G,-78,20.0,-6.0,0.0020463618993167,40.3231291048751,21.792946909045636
User_46,2025-12-06 04:26:08,0.519,1.0,Running,Ligeris,Driving_Under_Influence,2way,1.0,30,108,-94,53.0,-1.0,0.0017930397018476,40.30523816266878,21.809181746267495
User_93,2025-12-06 04:30:34,0.588,0.6992,Driving,Koila,Reckless_Driving,2way,1.0,80,4G,-87,49.0,2.0,0.025,40.323282089100424,21.791383699170588
User_88,2025-12-06 05:02:26,0.471,0.8057,Running,Koila,Reckless_Driving,4way,160.0,20,WiFi,-62,15.0,-3.0,0.0029624832054458,40.321588014285766,21.791096521929383
User_21,2025-12-06 05:18:06,0.303,0.6912,Walking,Ligeris,Reckless_Driving,2way,1.0,40,108,-92,42.0,-6.0,0.0093557068650802,40.3075423476325,21.806912946830867
User_32,2025-12-06 05:40:48,0.464,0.698,Driving,Ligeris,Speeding,1way,0.0,20,WiFi,-68,17.0,-22.0,0.0087859450822346,40.30504595595349,21.80840940164759
User_60,2025-12-06 06:07:58,0.353,1.0,Running,Ligeris,Speeding,1way,0.0,40,4G,-75,5.0,-15.0,0.0024176442347255,40.306437983287935,18.449613
User_51,2025-12-06 06:27:28,0.613,1.0,Driving,Zep,Reckless_Driving,4way,0.0,50,WiFi,-88,2.0,13.0,0.023,40.28047971748589,21.791256784153244
User_66,2025-12-06 06:56:43,0.28,0.9077,Running,Ligeris,Reckless_Driving,2way,0.0,Lane_Discards,5G,-96,1.0,-4.0,0.003677995036362,40.305880138114325,18.174119
User_09,2025-12-06 07:22:58,0.307,1.0,Driving,Ligeris,Driving_Under_Influence,6way,2.0,30,3G,-106,95.0,10.0,0.028,40.30600862433075,21.806990125035817
User_81,2025-12-06 09:20:24,0.376,0.9615,Running,Koila,Driving_Under_Influence,4way,0.0,50,5G,-78,30.0,6.0,0.049,40.322025627860114,21.78927191988403
User_71,2025-12-06 12:41:39,0.256,0.6823,Walking,Zep,Reckless_Driving,4way,1.0,60,112,-104,86.0,-1.0,0.0091994705245185,40.28085458957957,21.75169315799158
User_72,2025-12-06 16:00:17,0.567,0.7205,Swimming,Zep,Reckless_Driving,2way,0.0,50,3G,-111,74.0,-14.0,0.0083347300709344,40.27938199037984,21.75186965129061
User_61,2025-12-06 16:26:52,0.546,0.7597,Running,Spinari,Speeding,2way,0.0,50,5G,-114,33.0,-20.0,0.0042149534450186,40.27913929427312,21.753356524992977
User_06,2025-12-06 17:15:59,0.584,1.0,Running,Ligeris,Driving_Under_Influence,1way,160.0,100,WiFi,-53,21.0,-11.0,0.0044893674518622,40.30663509937273,21.80652782554109
User_35,2025-12-06 18:25:54,0.274,0.7582,Walking,Koila,8,2way,0.0,30,4G,-108,7.0,2.0,0.0036021879382603,40.32225434229525,21.7912184374279
User_78,2025-12-06 18:59:23,0.347,0.9186,Running,Spinari,Reckless_Driving,2way,0.0,30,113,-84,5.0,-16.0,0.005462106376112,40.27916595110988,21.753349540671262
User_56,2025-12-06 19:50:16,0.374,0.6917,Running,Ligeris,Driving_Under_Influence,2way,160.0,20,5G,-76,22.0,21.0,0.0046000243036006,40.30653077439998,21.80867748229247
User_91,2025-12-06 20:29:11,0.587,0.9838,Driving,Koila,6,2way,0.0,70,4G,-85,5.0,-14.0,0.0054761510818183,40.306230115631266,21.793111702492737
User_32,2025-12-06 20:54:36,0.464,0.699,Walking,Ligeris,Speeding,2way,2.0,30,111,-98,8.0,-10.0,0.005653142335994,40.305688642078465,21.807450520494054
User_34,2025-12-06 21:05:26,0.431,0.8329,Walking,Spinari,Reckless_Driving,4way,5.0,70,4G,-77,93.0,-6.0,0.001542536547706,42.229944,21.755085918895453
User_44,2025-12-06 21:14:46,0.332,0.7616,Driving,Center,Reckless_Driving,1way,3.0,80,3G,-100,56.0,-15.0,0.0022627116489323,40.30597075005447,21.80705479268852
User_20,2025-12-06 21:30:02,0.46,1.0,Walking,Ligeris,Driving_Under_Influence,2way,1.0,70,3G,-95,25.0,0.0,0.022,40.30626992653845,21.807682761309323
User_16,2025-12-06 21:41:42,0.513,0.8857,Walking,Zep,Speeding,4way,1.0,70,105,-82,63.0,0.0,0.0050645615186666,40.27933012899667,21.753545512512257
User_87,2025-12-06 22:06:08,0.709,1.0,Driving,Koila,Driving_Under_Influence,6way,1.0,30,4G,-93,98.0,-14.0,0.0097356262951777,40.320856699536314,21.79178367260333
User_11,2025-12-06 23:21:04,0.602,0.996,Walking,Zep,Driving_Under_Influence,1way,1.0,70,5G,-85,92.0,-16.0,0.0030287527260842,37.62925,21.754862581555436
User_52,2025-12-06 23:25:54,0.544,0.7562,Walking,Koila,6,2way,1.0,50,107,-97,17.0,12.0,0.0076651337516978,40.32191236830421,21.79323653515003
User_13,2025-12-07 00:40:05,0.75,0.9244,Running,Ligeris,7,1way,0.0,30,106,-81,69.0,11.0,0.0050103099022515,40.30706930407029,21.807538140293236
User_79,2025-12-07 01:11:29,0.389,0.798,Walking,Koila,Reckless_Driving,4way,2.0,40,4G,-113,-37.0,6.0,0.0061925498105073,40.32332444450835,21.7917470137804
User_58,2025-12-07 01:31:56,0.465,0.714,Driving,Zep,Reckless_Driving,1way,4.0,70,WiFi,-54,-151.0,-14.0,0.0028540708012051,40.279782586579714,21.75293887422223
User_68,2025-12-07 02:56:20,0.472,0.7129,Driving,Ligeris,9,2way,0.0,20,WiFi,-86,2.0,-9.0,0.045,40.30701516901636,21.80874700632142
User_05,2025-12-07 03:57:15,0.743,0.9767,Running,Ligeris,Driving_Under_Influence,4way,140.0,50,WiFi,-51,49.0,21.0,0.0013368466270557,40.306230115631266,21.805857029160528
User_10,2025-12-07 04:25:08,0.315,1.0,Driving,Koila,7,1way,1.0,10,5G,-92,99.0,4.0,0.0021251373388597,40.32211956354267,19.434045
User_69,2025-12-07 07:01:10,0.34,1.0,Driving,Koila,Reckless_Driving,4way,1.0,Lane_Discards,WiFi,-57,81.0,1.0,0.0074547484427612,42.887792,21.790642165666885
User_23,2025-12-07 07:37:01,0.458,0.829,Walking,Zep,Speeding,2way,1.0,30,5G,-117,-11.0,1.0,0.0081197391869821,40.279843258037815,21.753355916831076
User_62,2025-12-07 09:23:53,0.366,0.7902,Walking,Zep,Driving_Under_Influence,2way,0.0,50,4G,-108,-15.0,-10.0,0.0043201652912879,40.27823870791414,21.75422000157948
User_52,2025-12-07 09:47:05,0.544,0.7572,Swimming,Koila,Reckless_Driving,2way,0.0,40,5G,-115,-123.0,-1.0,0.0010949314954552,40.32209503428982,21.791254477873935
User_37,2025-12-07 10:01:58,0.306,0.9564,Walking,Ligeris,Driving_Under_Influence,2way,1.0,40,5G,-102,78.0,3.0,0.049,40.30597571929177,21.808162127401783
User_30,2025-12-07 10:24:07,0.413,0.7704,Walking,Ligeris,Driving_Under_Influence,1way,1.0,60,4G,-99,12.0,-12.0,0.0044774981031774,41.123644,21.808262209925395
User_19,2025-12-07 10:43:56,0.745,1.0,Flying,Koila,Driving_Under_Influence,2way,1.0,40,3G,-94,87.0,5.0,0.0068341122649885,40.32225847493034,19.130375
User_14,2025-12-07 10:50:14,0.393,0.8874,Driving,Zep,9,1way,0.0,20,WiFi,-64,4.0,15.0,0.001500248264513,40.27951892744204,21.75323382915551
User_53,2025-12-07 10:52:19,0.313,0.7796,Walking,Zep,Reckless_Driving,2way,0.0,10,5G,-105,19.0,8.0,0.045,40.27931036113231,21.75355282854939
User_91,2025-12-07 10:55:06,0.587,0.9848,Running,Zep,9,1way,2.0,80,105,-87,30.0,-13.0,0.0093422323701662,40.280141239360475,21.752462377096663
User_55,2025-12-07 11:46:02,0.447,1.0,Driving,Koila,Reckless_Driving,4way,1.0,Lane_Discards,4G,-99,69.0,18.0,0.0048590029268929,40.3218028534575,21.791125971104428
User_44,2025-12-07 11:56:28,0.332,0.7636,Running,Koila,Driving_Under_Influence,1way,1.0,30,4G,-89,-145.0,-14.0,0.0025308716339269,40.32146029371786,21.78962925403631
User_27,2025-12-07 12:12:05,0.535,0.9321,Driving,Ligeris,Speeding,2way,0.0,70,106,-88,54.0,-8.0,0.0071811256612158,40.3065498020307,21.80650513187201
User_43,2025-12-07 13:13:49,0.416,0.8397,Driving,Koila,Driving_Under_Influence,2way,0.0,90,101,-71,65.0,-12.0,0.0075812683567746,40.3230718283063,21.791062727877133
User_82,2025-12-07 14:15:06,0.324,0.8929,Driving,Zep,Speeding,1way,0.0,Harassing_Driver,4G,-98,9.0,-4.0,0.0016490762504201,37.303524,21.75498629372002
User_77,2025-12-07 14:39:08,0.428,0.6975,Running,Koila,Speeding,1way,0.0,40,WiFi,-116,49.0,22.0,0.007187381519057,40.32097433188297,21.790713509014257
User_15,2025-12-07 14:57:54,0.627,0.9881,Walking,Zep,Reckless_Driving,1way,2.0,10,5G,-80,22.0,-23.0,0.0030358331244322,40.28004914631254,21.753610590391656
User_41,2025-12-07 16:45:38,0.628,0.8431,Driving,Zep,Reckless_Driving,2way,0.0,50,3G,-82,22.0,-2.0,0.0038138823862611,37.098317,21.753317710169277
User_94,2025-12-07 17:15:02,0.681,0.78,Walking,Koila,Driving_Under_Influence,6way,1.0,70,3G,-97,77.0,1.0,0.0060051864847795,40.322324645504715,21.790765926854164
User_61,2025-12-07 17:44:45,0.546,0.7617,Driving,Zep,Driving_Under_Influence,2way,3.0,10,5G,-85,57.0,-4.0,0.043,40.27978457962003,21.753929498701403
User_66,2025-12-07 19:10:27,0.28,0.9107,Swimming,Zep,Driving_Under_Influence,4way,0.0,30,102,-88,60.0,-2.0,0.0014840241286309,40.28010123789248,21.7537754254225
User_94,2025-12-07 20:29:14,0.681,0.781,Driving,Zep,Speeding,2way,0.0,90,WiFi,-55,52.0,10.0,0.021,40.27939308317047,21.751068306234043
User_52,2025-12-07 22:05:12,0.544,0.7582,Flying,Koila,Driving_Under_Influence,4way,4.0,50,3G,-98,7.0,-4.0,0.005653142335994,42.934588,21.79281458831804
User_02,2025-12-07 22:11:55,0.529,0.9816,Walking,Center,Speeding,1way,0.0,20,3G,-112,56.0,-23.0,0.0042039293476101,40.32197749223148,21.79182890134121
User_79,2025-12-07 22:46:46,0.389,0.799,Walking,Zep,Driving_Under_Influence,1way,1.0,Lane_Discards,4G,-98,-133.0,-15.0,0.0066189126153442,40.279548284916714,21.7530550989822
User_96,2025-12-07 23:37:08,0.261,0.9391,Walking,Koila,Driving_Under_Influence,2way,0.0,40,5G,-88,16.0,10.0,0.0090962146293043,40.32082218713824,19.525655
